rozklad,n,k,metoda,czas,liczba porównań punktów,liczba porównań współrzędnych,liczba punktów niezdominowanych
poissona,100,3,punkt_idealny,0.0003165999660268426,135,375,3
poissona,100,3,klasyczna,0.0017866999842226505,1685,2910,5
poissona,100,3,filtracja,0.0003575999289751053,319,655,5
poissona,100,3,punkt_idealny,0.0003328999737277627,149,352,5
poissona,100,3,klasyczna,0.001921399962157011,1833,2961,1
poissona,100,3,filtracja,0.00021890003699809313,199,436,1
poissona,100,3,punkt_idealny,0.0002759000053629279,100,297,1
poissona,100,3,klasyczna,0.0019346000626683235,1835,3161,3
poissona,100,3,filtracja,0.0002492999192327261,227,472,3
poissona,100,3,punkt_idealny,0.00033820001408457756,115,332,3
poissona,100,3,klasyczna,0.0010387999936938286,974,1653,3
poissona,100,3,filtracja,0.00023619993589818478,217,443,3
poissona,100,3,punkt_idealny,0.0003032999811694026,120,347,3
poissona,100,3,klasyczna,0.0018711000448092818,1779,2782,3
poissona,100,3,filtracja,0.00025100004859268665,229,470,3
poissona,100,3,punkt_idealny,0.0002967999316751957,116,337,3
poissona,100,3,klasyczna,0.0007195998914539814,682,1067,4
poissona,100,3,filtracja,0.00025500007905066013,232,493,4
poissona,100,3,punkt_idealny,0.00029369990807026625,118,311,4
poissona,100,3,klasyczna,0.0014296999434009194,1352,2305,3
poissona,100,3,filtracja,0.0002445999998599291,225,462,3
poissona,100,3,punkt_idealny,0.0002924000145867467,114,319,3
poissona,100,3,klasyczna,0.0016592000611126423,1579,2424,3
poissona,100,3,filtracja,0.0002508999314159155,229,505,3
poissona,100,3,punkt_idealny,0.00029150000773370266,116,307,3
poissona,100,3,klasyczna,0.0016726999310776591,1555,2681,3
poissona,100,3,filtracja,0.00025260006077587605,229,495,3
poissona,100,3,punkt_idealny,0.0002983999438583851,116,335,3
poissona,100,3,klasyczna,0.0019733000081032515,1862,3103,5
poissona,100,3,filtracja,0.0003209999995306134,293,608,5
poissona,100,3,punkt_idealny,0.0003149000694975257,136,363,5
poissona,100,3,klasyczna,0.0012175000738352537,1129,1756,3
poissona,100,3,filtracja,0.00025040004402399063,229,474,3
poissona,100,3,punkt_idealny,0.00029420002829283476,112,323,3
poissona,100,3,klasyczna,0.0011050999164581299,1049,1740,1
poissona,100,3,filtracja,0.00021660001948475838,199,410,1
poissona,100,3,punkt_idealny,0.00028000003658235073,100,297,1
poissona,1000,3,klasyczna,0.020448200055398047,19286,30852,1
poissona,1000,3,filtracja,0.002206399920396507,1999,4173,1
poissona,1000,3,punkt_idealny,0.0031593000749126077,1000,2994,1
poissona,1000,3,klasyczna,0.02235620003193617,21291,35988,1
poissona,1000,3,filtracja,0.0021918999264016747,1999,4163,1
poissona,1000,3,punkt_idealny,0.0030515999533236027,1000,2997,1
poissona,1000,3,klasyczna,0.023276999942027032,23039,32268,1
poissona,1000,3,filtracja,0.002139699994586408,1999,4277,1
poissona,1000,3,punkt_idealny,0.003060600021854043,1000,2988,1
poissona,1000,3,klasyczna,0.022882600082084537,22138,30731,1
poissona,1000,3,filtracja,0.0021569000091403723,1999,4261,1
poissona,1000,3,punkt_idealny,0.0030132000101730227,1000,2988,1
poissona,1000,3,klasyczna,0.050182900042273104,48294,69811,3
poissona,1000,3,filtracja,0.002490699989721179,2289,4731,3
poissona,1000,3,punkt_idealny,0.0034642000682651997,1146,3364,3
poissona,1000,3,klasyczna,0.013511399971321225,12500,19668,1
poissona,1000,3,filtracja,0.0025750999338924885,1999,4156,1
poissona,1000,3,punkt_idealny,0.0032845999812707305,1000,2997,1
poissona,1000,3,klasyczna,0.02937879995442927,28461,39924,1
poissona,1000,3,filtracja,0.002274799975566566,1999,4125,1
poissona,1000,3,punkt_idealny,0.00314839999191463,1000,2997,1
poissona,1000,3,klasyczna,0.009119999944232404,8639,12158,1
poissona,1000,3,filtracja,0.002205600030720234,1999,4174,1
poissona,1000,3,punkt_idealny,0.0030441000126302242,1000,2988,1
poissona,1000,3,klasyczna,0.019598899991251528,18634,28368,1
poissona,1000,3,filtracja,0.002271599951200187,1999,4172,1
poissona,1000,3,punkt_idealny,0.003008499974384904,1000,2997,1
poissona,1000,3,klasyczna,0.025617600069381297,24820,39979,1
poissona,1000,3,filtracja,0.002174300025217235,1999,4215,1
poissona,1000,3,punkt_idealny,0.0029684000182896852,1000,2982,1
poissona,1000,3,klasyczna,0.018580600037239492,17862,26746,1
poissona,1000,3,filtracja,0.0021324000554159284,1999,4151,1
poissona,1000,3,punkt_idealny,0.003007099963724613,1000,2997,1
poissona,1000,3,klasyczna,0.029189699911512434,28012,43287,1
poissona,1000,3,filtracja,0.002172500011511147,1999,4145,1
poissona,1000,3,punkt_idealny,0.0030556999845430255,1000,2988,1
poissona,1000,3,klasyczna,0.017069400055333972,16554,22663,1
poissona,1000,3,filtracja,0.0021883000154048204,1999,4152,1
poissona,1000,3,punkt_idealny,0.0029879999347031116,1000,2994,1
poissona,1000,3,klasyczna,0.05047399993054569,48884,71312,3
poissona,1000,3,filtracja,0.0025192999746650457,2271,4941,3
poissona,1000,3,punkt_idealny,0.0032133000204339623,1160,3428,3
poissona,1000,3,klasyczna,0.03548000007867813,34419,49105,1
poissona,1000,3,filtracja,0.002209500060416758,1999,4332,1
poissona,1000,3,punkt_idealny,0.0030227999668568373,1000,2994,1
poissona,1000,3,klasyczna,0.02390910009853542,22875,34989,1
poissona,1000,3,filtracja,0.002174000022932887,1999,4185,1
poissona,1000,3,punkt_idealny,0.0029433000599965453,1000,2991,1
poissona,1000,3,klasyczna,0.02343579998705536,22851,30640,1
poissona,1000,3,filtracja,0.00219290005043149,1999,4278,1
poissona,1000,3,punkt_idealny,0.002997000003233552,1000,2994,1
poissona,1000,3,klasyczna,0.040331500000320375,38810,56978,1
poissona,1000,3,filtracja,0.002178099937736988,1999,4177,1
poissona,1000,3,punkt_idealny,0.0030141000170260668,1000,2991,1
poissona,1000,3,klasyczna,0.023686100030317903,22219,33067,1
poissona,1000,3,filtracja,0.0021720000077039003,1999,4167,1
poissona,1000,3,punkt_idealny,0.0030811999458819628,1000,2985,1
poissona,1000,3,klasyczna,0.03238919994328171,31004,44244,1
poissona,1000,3,filtracja,0.002185199991799891,1999,4176,1
poissona,1000,3,punkt_idealny,0.003081000060774386,1000,2997,1
poissona,1000,3,klasyczna,0.029435800039209425,28742,40294,1
poissona,1000,3,filtracja,0.002201199997216463,1999,4399,1
poissona,1000,3,punkt_idealny,0.003263399936258793,1000,2991,1
poissona,1000,3,klasyczna,0.030887900036759675,29480,39918,3
poissona,1000,3,filtracja,0.002592399949207902,2309,4932,3
poissona,1000,3,punkt_idealny,0.003250099951401353,1163,3414,3
poissona,1000,3,klasyczna,0.026997199980542064,26689,39156,1
poissona,1000,3,filtracja,0.002142600016668439,1999,4176,1
poissona,1000,3,punkt_idealny,0.0030210999539121985,1000,2982,1
poissona,1000,3,klasyczna,0.007702899980358779,7254,12307,1
poissona,1000,3,filtracja,0.0021228999830782413,1999,4156,1
poissona,1000,3,punkt_idealny,0.0030091999797150493,1000,2994,1
poissona,1000,3,klasyczna,0.016104500042274594,15126,24154,1
poissona,1000,3,filtracja,0.0021595999132841825,1999,4155,1
poissona,1000,3,punkt_idealny,0.0029203000012785196,1000,2988,1
poissona,10000,3,klasyczna,0.40235439990647137,375989,493058,1
poissona,10000,3,filtracja,0.02262429997790605,19999,41563,1
poissona,10000,3,punkt_idealny,0.034641999984160066,10000,29934,1
poissona,10000,3,klasyczna,0.48582400009036064,453148,644246,1
poissona,10000,3,filtracja,0.02523630007635802,19999,41450,1
poissona,10000,3,punkt_idealny,0.040964400046505034,10000,29931,1
poissona,10000,3,klasyczna,0.3772946000099182,351136,474319,1
poissona,10000,3,filtracja,0.02290689991787076,19999,41526,1
poissona,10000,3,punkt_idealny,0.033676199964247644,10000,29931,1
poissona,10000,3,klasyczna,0.5753429000033066,525333,697823,1
poissona,10000,3,filtracja,0.021826399955898523,19999,41542,1
poissona,10000,3,punkt_idealny,0.13345919991843402,10000,29925,1
poissona,10000,3,klasyczna,0.5486725000664592,513082,711820,1
poissona,10000,3,filtracja,0.021890299976803362,19999,41591,1
poissona,10000,3,punkt_idealny,0.03526679996866733,10000,29910,1
poissona,10000,3,klasyczna,0.5359977999469265,501379,698830,1
poissona,10000,3,filtracja,0.02348620002157986,19999,41562,1
poissona,10000,3,punkt_idealny,0.034132600063458085,10000,29940,1
poissona,10000,3,klasyczna,0.4091970999725163,374920,503068,1
poissona,10000,3,filtracja,0.023513699998147786,19999,41447,1
poissona,10000,3,punkt_idealny,0.03443059988785535,10000,29943,1
poissona,10000,3,klasyczna,0.35247959999833256,326074,400424,1
poissona,10000,3,filtracja,0.022953699924983084,19999,41512,1
poissona,10000,3,punkt_idealny,0.039235300035215914,10000,29916,1
poissona,10000,3,klasyczna,0.3606756000081077,350655,478116,1
poissona,10000,3,filtracja,0.02210850000847131,19999,41526,1
poissona,10000,3,punkt_idealny,0.0331805000314489,10000,29964,1
poissona,10000,3,klasyczna,0.4765230999328196,455080,559068,1
poissona,10000,3,filtracja,0.02316350000910461,19999,41470,1
poissona,10000,3,punkt_idealny,0.038057500030845404,10000,29919,1
poissona,10000,3,klasyczna,0.5823797999182716,557845,759417,1
poissona,10000,3,filtracja,0.02197060000617057,19999,41486,1
poissona,10000,3,punkt_idealny,0.03325460001360625,10000,29919,1
poissona,10000,3,klasyczna,0.4225041000172496,380999,491445,1
poissona,10000,3,filtracja,0.022450999938882887,19999,41440,1
poissona,10000,3,punkt_idealny,0.03277859999798238,10000,29910,1
poissona,10000,3,klasyczna,0.482963899965398,459957,598168,1
poissona,10000,3,filtracja,0.021885799942538142,19999,41553,1
poissona,10000,3,punkt_idealny,0.033932600053958595,10000,29946,1
poissona,10000,3,klasyczna,0.5569701000349596,515989,670863,1
poissona,10000,3,filtracja,0.022922800038941205,19999,41421,1
poissona,10000,3,punkt_idealny,0.03259199997410178,10000,29901,1
poissona,10000,3,klasyczna,0.5752829000120983,534172,701255,1
poissona,10000,3,filtracja,0.022739100037142634,19999,41542,1
poissona,10000,3,punkt_idealny,0.035682199988514185,10000,29916,1
poissona,10000,3,klasyczna,0.3536288000177592,339370,407068,1
poissona,10000,3,filtracja,0.02220449992455542,19999,41521,1
poissona,10000,3,punkt_idealny,0.03413809998892248,10000,29943,1
poissona,10000,3,klasyczna,0.5049474999541417,477697,652837,1
poissona,10000,3,filtracja,0.0223633999703452,19999,41492,1
poissona,10000,3,punkt_idealny,0.0351974000222981,10000,29943,1
poissona,10000,3,klasyczna,0.28915200009942055,268487,368192,1
poissona,10000,3,filtracja,0.023060300038196146,19999,41511,1
poissona,10000,3,punkt_idealny,0.03278749994933605,10000,29949,1
poissona,10000,3,klasyczna,0.4828006000025198,463026,579204,1
poissona,10000,3,filtracja,0.022090200101956725,19999,41437,1
poissona,10000,3,punkt_idealny,0.13569890009239316,10000,29904,1
poissona,10000,3,klasyczna,0.5895254000788555,562427,741037,1
poissona,10000,3,filtracja,0.021825000061653554,19999,41815,1
poissona,10000,3,punkt_idealny,0.033108699950389564,10000,29940,1
poissona,100,4,klasyczna,0.0018582999473437667,1680,3176,8
poissona,100,4,filtracja,0.0003247000277042389,280,681,8
poissona,100,4,punkt_idealny,0.00038649991620332,151,508,8
poissona,100,4,klasyczna,0.0021092999959364533,1876,3488,7
poissona,100,4,filtracja,0.0003801999846473336,325,798,7
poissona,100,4,punkt_idealny,0.0003766999579966068,154,500,7
poissona,100,4,klasyczna,0.0022607999853789806,2019,4035,8
poissona,100,4,filtracja,0.0006447999039664865,530,1237,8
poissona,100,4,punkt_idealny,0.00040170003194361925,174,563,8
poissona,100,4,klasyczna,0.0028234999626874924,2618,4329,8
poissona,100,4,filtracja,0.00037590006832033396,328,814,8
poissona,100,4,punkt_idealny,0.0003730999305844307,150,483,8
poissona,100,4,klasyczna,0.0028774000238627195,2588,4595,5
poissona,100,4,filtracja,0.00030129996594041586,257,674,5
poissona,100,4,punkt_idealny,0.0003698000218719244,145,527,5
poissona,100,4,klasyczna,0.003220299957320094,2779,5070,12
poissona,100,4,filtracja,0.0005698000313714147,474,1082,12
poissona,100,4,punkt_idealny,0.0004523000679910183,207,612,12
poissona,100,4,klasyczna,0.0012796000810340047,1135,2046,5
poissona,100,4,filtracja,0.00029150000773370266,249,622,5
poissona,100,4,punkt_idealny,0.0003399999113753438,127,458,5
poissona,100,4,klasyczna,0.003112700069323182,2760,5417,11
poissona,100,4,filtracja,0.0006849999772384763,583,1353,11
poissona,100,4,punkt_idealny,0.0004406999796628952,210,583,11
poissona,100,4,klasyczna,0.0028429999947547913,2542,4821,10
poissona,100,4,filtracja,0.0004498999333009124,384,941,10
poissona,100,4,punkt_idealny,0.00042619998566806316,200,617,10
poissona,100,4,klasyczna,0.0027471999637782574,2452,4589,11
poissona,100,4,filtracja,0.0006198999471962452,525,1231,11
poissona,100,4,punkt_idealny,0.0004751000087708235,224,619,11
poissona,100,4,klasyczna,0.0027316000778228045,2440,4451,9
poissona,100,4,filtracja,0.0005949999904260039,503,1201,9
poissona,100,4,punkt_idealny,0.0004643999272957444,200,635,9
poissona,100,4,klasyczna,0.0024428999749943614,2174,3767,3
poissona,100,4,filtracja,0.0002994000678882003,253,648,3
poissona,100,4,punkt_idealny,0.0003369998885318637,120,448,3
poissona,100,4,klasyczna,0.003074200008995831,2731,4992,5
poissona,100,4,filtracja,0.00028520007617771626,241,644,5
poissona,100,4,punkt_idealny,0.00034259993117302656,124,434,5
poissona,100,4,klasyczna,0.0029693000251427293,2656,4410,9
poissona,100,4,filtracja,0.00046769995242357254,397,966,9
poissona,100,4,punkt_idealny,0.0003960999893024564,175,557,9
poissona,100,4,klasyczna,0.00363880000077188,3277,5430,14
poissona,100,4,filtracja,0.0007398000452667475,634,1458,14
poissona,100,4,punkt_idealny,0.0005247000372037292,289,720,14
poissona,100,4,klasyczna,0.001172299962490797,1060,1875,5
poissona,100,4,filtracja,0.0004588000010699034,395,913,5
poissona,100,4,punkt_idealny,0.0003261000383645296,118,435,5
poissona,100,4,klasyczna,0.0027381000109016895,2463,4393,9
poissona,100,4,filtracja,0.0004067999543622136,351,873,9
poissona,100,4,punkt_idealny,0.00037949997931718826,163,491,9
poissona,100,4,klasyczna,0.0025038999738171697,2233,4469,11
poissona,100,4,filtracja,0.0004948999267071486,427,986,11
poissona,100,4,punkt_idealny,0.0004461000207811594,220,695,11
poissona,100,4,klasyczna,0.0015696000773459673,1310,2225,5
poissona,100,4,filtracja,0.0002872999757528305,235,604,5
poissona,100,4,punkt_idealny,0.0003396999090909958,120,414,5
poissona,100,4,klasyczna,0.0017942000413313508,1601,3002,3
poissona,100,4,filtracja,0.00026459991931915283,227,567,3
poissona,100,4,punkt_idealny,0.00032940006349235773,115,431,3
poissona,100,4,klasyczna,0.003244600025936961,2854,5344,13
poissona,100,4,filtracja,0.0006795999361202121,585,1321,13
poissona,100,4,punkt_idealny,0.0005114000523462892,273,786,13
poissona,100,4,klasyczna,0.0014182999730110168,1254,2640,7
poissona,100,4,filtracja,0.00041280000004917383,357,866,7
poissona,100,4,punkt_idealny,0.0003839000128209591,163,517,7
poissona,100,4,klasyczna,0.0018720000516623259,1682,2871,4
poissona,100,4,filtracja,0.00030069996137171984,256,654,4
poissona,100,4,punkt_idealny,0.0003244000254198909,115,437,4
poissona,100,4,klasyczna,0.0019104999955743551,1690,3373,1
poissona,100,4,filtracja,0.00023220002185553312,199,525,1
poissona,100,4,punkt_idealny,0.0003205999964848161,100,396,1
poissona,100,4,klasyczna,0.0023846999974921346,2139,3758,1
poissona,100,4,filtracja,0.00023509992752224207,199,547,1
poissona,100,4,punkt_idealny,0.0003095000283792615,100,392,1
poissona,100,4,klasyczna,0.0025522999931126833,2265,4209,10
poissona,100,4,filtracja,0.0006014000391587615,516,1193,10
poissona,100,4,punkt_idealny,0.000497099943459034,263,739,10
poissona,100,4,klasyczna,0.003047300036996603,2716,5202,14
poissona,100,4,filtracja,0.0006382999708876014,552,1275,14
poissona,100,4,punkt_idealny,0.0005285999504849315,284,835,14
poissona,100,4,klasyczna,0.0031715999357402325,2752,4776,4
poissona,100,4,filtracja,0.0003242000238969922,270,656,4
poissona,100,4,punkt_idealny,0.00033169996459037066,117,407,4
poissona,100,4,klasyczna,0.002872499986551702,2545,4702,11
poissona,100,4,filtracja,0.0004977000644430518,433,972,11
poissona,100,4,punkt_idealny,0.0004800999304279685,235,642,11
poissona,100,4,klasyczna,0.0026951999170705676,2391,4221,8
poissona,100,4,filtracja,0.0004032000433653593,344,830,8
poissona,100,4,punkt_idealny,0.000380899989977479,153,460,8
poissona,100,4,klasyczna,0.0027525000041350722,2439,4663,10
poissona,100,4,filtracja,0.0005297999596223235,452,1079,10
poissona,100,4,punkt_idealny,0.00047199998516589403,228,762,10
poissona,100,4,klasyczna,0.0029259000439196825,2605,4646,12
poissona,100,4,filtracja,0.000623099971562624,538,1266,12
poissona,100,4,punkt_idealny,0.00047750002704560757,231,695,12
poissona,100,4,klasyczna,0.002956399926915765,1879,3296,8
poissona,100,4,filtracja,0.0006017000414431095,336,803,8
poissona,100,4,punkt_idealny,0.0006457000272348523,171,495,8
poissona,100,4,klasyczna,0.003046100027859211,2665,5099,7
poissona,100,4,filtracja,0.00048189994413405657,409,1006,7
poissona,100,4,punkt_idealny,0.0003656999906525016,142,449,7
poissona,100,4,klasyczna,0.003092600032687187,2757,4926,9
poissona,100,4,filtracja,0.0004437000025063753,381,917,9
poissona,100,4,punkt_idealny,0.0004208999453112483,193,568,9
poissona,100,4,klasyczna,0.003052600077353418,2729,4803,8
poissona,100,4,filtracja,0.0006848999764770269,540,1324,8
poissona,100,4,punkt_idealny,0.00039469997864216566,168,515,8
poissona,100,4,klasyczna,0.0017991999629884958,1605,2926,9
poissona,100,4,filtracja,0.00037070002872496843,323,758,9
poissona,100,4,punkt_idealny,0.00040630006697028875,166,507,9
poissona,100,4,klasyczna,0.0030149000231176615,2701,4652,8
poissona,100,4,filtracja,0.0004151000175625086,360,836,8
poissona,100,4,punkt_idealny,0.0004067999543622136,182,556,8
poissona,100,4,klasyczna,0.0016928000841289759,1525,2632,5
poissona,100,4,filtracja,0.00031749997287988663,271,674,5
poissona,100,4,punkt_idealny,0.0003421000437811017,122,457,5
poissona,100,4,klasyczna,0.0026805999223142862,2374,4596,13
poissona,100,4,filtracja,0.000619900063611567,539,1204,13
poissona,100,4,punkt_idealny,0.0005153999663889408,271,823,13
poissona,100,4,klasyczna,0.0016630999743938446,1500,2537,4
poissona,100,4,filtracja,0.0002815000480040908,238,608,4
poissona,100,4,punkt_idealny,0.0003231000155210495,116,417,4
poissona,100,4,klasyczna,0.002952100010588765,2612,4523,8
poissona,100,4,filtracja,0.0003801999846473336,322,809,8
poissona,100,4,punkt_idealny,0.0003887999337166548,157,506,8
poissona,100,4,klasyczna,0.0023514999775215983,2113,3571,8
poissona,100,4,filtracja,0.0004881999921053648,418,961,8
